##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	phred25_SRR492407_1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	45521342
Sequences flagged as poor quality	0
Sequence length	0-101
%GC	39
>>END_MODULE
>>Per base sequence quality	fail
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2203	56-57	0.3455820829684342
2203	58-59	0.32897960253029623
2203	60-61	0.24958436633475145
2203	62-63	0.1684748772822786
2203	64-65	0.19575270358116725
2203	66-67	0.07824787291048807
2203	68-69	0.12585303875056653
2203	70-71	0.14673433716414053
2203	72-73	0.09915763270788602
2203	74-75	0.13396029679270782
2203	76-77	0.14140373062668132
2203	78-79	0.07570162912125511
2203	80-81	0.024374851824831012
2203	82-83	-0.00503153144583024
2203	84-85	-0.06010704405981926
2203	86-87	-0.06457080528703685
2203	88-89	-0.14982402166387487
2203	90-91	-0.31271986386008166
2203	92-93	-0.35256492043445675
2203	94-95	-0.43074918014879415
2203	96-97	-0.15512874795053477
2203	98-99	-0.16714436394165588
2203	100-101	-0.17693030043690783
2204	1	0.16516373782495464
2204	2	0.17134786043892092
2204	3	0.14465942873167137
2204	4	0.16035522715135642
2204	5	0.09513097094175293
2204	6	0.0703278594573078
2204	7	-0.013079831030083255
2204	8	0.07092136009863736
2204	9	-0.014171516903992654
2204	10-11	-0.035301516320124904
2204	12-13	-0.05515910867109142
2204	14-15	-0.060128416543221874
2204	16-17	-0.0416997960712564
2204	18-19	-0.051258782519028045
2204	20-21	-0.14700869368973457
2204	22-23	-0.15572719373323451
2204	24-25	-0.07086153169291265
2204	26-27	0.224311953517784
2204	28-29	0.22146967979643506
2204	30-31	0.2487897858448136
2204	32-33	0.2543565949263211
2204	34-35	0.22459885885363917
2204	36-37	0.1867584871354353
2204	38-39	0.08159648795794539
2204	40-41	-0.037028781353598106
2204	42-43	-0.13045235609659755
2204	44-45	-0.20441113109071551
2204	46-47	-0.1433320312399502
2204	48-49	-0.09810651802362713
2204	50-51	-0.11149446902786764
2204	52-53	-0.1023771399339779
2204	54-55	-0.20287860836468496
2204	56-57	-0.06449648921941531
2204	58-59	0.04102127088733454
2204	60-61	0.06501053358974929
2204	62-63	0.11108957438666778
2204	64-65	0.05679920823101625
2204	66-67	0.021701422849787377
2204	68-69	0.06500039513947797
2204	70-71	-0.05673678206543897
2204	72-73	-0.18494892062365764
2204	74-75	-0.09603521072524757
2204	76-77	-0.2190792568849993
2204	78-79	-0.27665638148378235
2204	80-81	-0.27174675415719207
2204	82-83	-0.49475743837126984
2204	84-85	-0.43078148692266893
2204	86-87	-0.42291594899701934
2204	88-89	-0.4808521355053408
2204	90-91	-0.23478467330715702
2204	92-93	-0.15090694904799662
2204	94-95	-0.19733666604679456
2204	96-97	0.05974695946777331
2204	98-99	0.05661789229663938
2204	100-101	0.05100738372830094
2205	1	0.0674683267400269
2205	2	0.06887498593162178
2205	3	0.0503639006780503
2205	4	0.04246024548079674
2205	5	0.10577181098127397
2205	6	0.11772469989850265
2205	7	0.1403392019581986
2205	8	0.12263439421305122
2205	9	0.1267986484546455
2205	10-11	0.14657674456467618
2205	12-13	0.158491913481555
2205	14-15	0.12346619463031061
2205	16-17	0.15712131113557604
2205	18-19	0.1382819754361151
2205	20-21	0.10057259006457286
2205	22-23	0.021159508216058498
2205	24-25	-0.052400213727977984
2205	26-27	-0.17676624035290445
2205	28-29	-0.15254859033650803
2205	30-31	-0.14636035205425912
2205	32-33	-0.1397083950692135
2205	34-35	-0.16955511651421773
2205	36-37	-0.20219695138343496
2205	38-39	-0.0481007308063468
2205	40-41	0.034067425989739775
2205	42-43	0.08652220613441841
2205	44-45	0.07412547226538635
2205	46-47	-0.023458208900791533
2205	48-49	-0.024584130326850584
2205	50-51	-0.06220216917796506
2205	52-53	-0.04008671386336715
2205	54-55	0.038028350634370156
2205	56-57	-0.024937837791398465
2205	58-59	-0.10683258054620381
2205	60-61	-0.23448085392860207
2205	62-63	-0.2781789271668984
2205	64-65	-0.2641440042623735
2205	66-67	-0.30403454227689153
2205	68-69	-0.36518823258082733
2205	70-71	-0.06700051916290661
2205	72-73	0.059129891133174795
2205	74-75	0.01873275654846651
2205	76-77	0.03543813351337732
2205	78-79	0.015551105287563871
2205	80-81	-0.018646867160896363
2205	82-83	-0.06131073522296049
2205	84-85	-0.14775687053747077
2205	86-87	-0.12160400848398822
2205	88-89	-0.32616621397858836
2205	90-91	-0.40908696424624225
2205	92-93	-0.5484927941367275
2205	94-95	-0.7745026858213535
2205	96-97	-0.637640261639099
2205	98-99	-0.6830199101015886
2205	100-101	-0.5719594420746432
2206	1	-0.14494518243403576
2206	2	-0.2005974445606995
2206	3	-0.20769750767505712
2206	4	-0.21575468434501488
2206	5	-0.31261046646152835
2206	6	-0.3310784771789699
2206	7	-0.31407805602204064
2206	8	-0.32203561409930614
2206	9	-0.3353244464073555
2206	10-11	-0.3932189337085603
2206	12-13	-0.4491836486353691
2206	14-15	-0.4200302987232831
2206	16-17	-0.3110942259041565
2206	18-19	-0.39420717431791275
2206	20-21	-0.16690616193641716
2206	22-23	-0.14755015826404616
2206	24-25	-0.16323793483875448
2206	26-27	-0.1446697906909975
2206	28-29	-0.14642922600974373
2206	30-31	-0.15661749516763024
2206	32-33	-0.12438616712275063
2206	34-35	-0.1745843897039947
2206	36-37	-0.1424246080120497
2206	38-39	-0.17870078600719808
2206	40-41	-0.2858690388134235
2206	42-43	-0.24461307412759936
2206	44-45	-0.23724912495271155
2206	46-47	-0.17569406675566768
2206	48-49	-0.16406379599663268
2206	50-51	-0.2129441842968376
2206	52-53	-0.2637282411011057
2206	54-55	-0.4389940819658449
2206	56-57	-0.23747038875924886
2206	58-59	-0.2519092093899573
2206	60-61	-0.28950857975195277
2206	62-63	-0.26200965739172943
2206	64-65	-0.28193041673682373
2206	66-67	-0.39868679724982314
2206	68-69	-0.3809442416451958
2206	70-71	-0.424524415052435
2206	72-73	-0.4145631396563374
2206	74-75	-0.4273817060561669
2206	76-77	-0.43499350824540883
2206	78-79	-0.3314094883726355
2206	80-81	-0.3187530892293786
2206	82-83	-0.3802601829326129
2206	84-85	-0.40722258604689543
2206	86-87	-0.5246696190013687
2206	88-89	-0.4542176491897898
2206	90-91	-0.4932849513247888
2206	92-93	-0.5702990035710975
2206	94-95	-0.6533913886272273
2206	96-97	-0.38500928513290944
2206	98-99	-0.4893691583671007
2206	100-101	-0.39030689398315843
2207	1	-0.2860789794111227
2207	2	-0.35413282316542904
2207	3	-0.3531562905961181
2207	4	-0.3354426172509761
2207	5	-0.26042976838348864
2207	6	-0.25355093327756606
2207	7	-0.22182725099447254
2207	8	-0.2901534443038045
2207	9	-0.27141162342061875
2207	10-11	-0.24748335500652985
2207	12-13	-0.2180775938100723
2207	14-15	-0.24346144009618342
2207	16-17	-0.18522089261564645
2207	18-19	-0.20381723849598643
2207	20-21	-0.2333096178200904
2207	22-23	-0.3486375424333872
2207	24-25	-0.37915807094443466
2207	26-27	-0.5091265491587933
2207	28-29	-0.5099762821292444
2207	30-31	-0.5442180705798947
2207	32-33	-0.560335998631956
2207	34-35	-0.599299670098361
2207	36-37	-0.5096381167259452
2207	38-39	-0.43080419296253325
2207	40-41	-0.35640896087735996
2207	42-43	-0.2930028900113584
2207	44-45	-0.31907713072831
2207	46-47	-0.37611045420327116
2207	48-49	-0.371710059623922
2207	50-51	-0.45886794801420905
2207	52-53	-0.35967776498777937
2207	54-55	-0.35199902677273087
2207	56-57	-0.34659494902666665
2207	58-59	-0.4076026451773629
2207	60-61	-0.4198323823966277
2207	62-63	-0.44606495245004396
2207	64-65	-0.39803261185491934
2207	66-67	-0.49103377928352643
2207	68-69	-0.4353279292232983
2207	70-71	-0.26958577266598027
2207	72-73	-0.06854421633429553
2207	74-75	-0.08072025179882303
2207	76-77	-0.16026455917380744
2207	78-79	-0.1794038067750563
2207	80-81	-0.1363594391994667
2207	82-83	-0.14121128863931887
2207	84-85	-0.14963207403109635
2207	86-87	-0.0740597975415902
2207	88-89	-0.1434016730901746
2207	90-91	-0.20259180166130264
2207	92-93	-0.1942254728540469
2207	94-95	-0.2850527591080514
2207	96-97	-0.020284623063581364
2207	98-99	0.02278889064448819
2207	100-101	-0.04164615517063197
2208	1	-0.7791730509111758
2208	2	-1.0607476227036514
2208	3	-0.933160212670316
2208	4	-0.8050368064720246
2208	5	-0.7749773095807129
2208	6	-0.8433716754399541
2208	7	-0.8526502393937605
2208	8	-0.8804575893390023
2208	9	-0.8880240054078925
2208	10-11	-0.9667721408923668
2208	12-13	-0.8363306342907748
2208	14-15	-0.85084419963718
2208	16-17	-0.6985227922189949
2208	18-19	-0.721598738150675
2208	20-21	-0.6467099643536542
2208	22-23	-0.6599406141251691
2208	24-25	-0.6798230445297051
2208	26-27	-0.924766668276547
2208	28-29	-0.8741554661752176
2208	30-31	-0.9654969348544
2208	32-33	-0.9239961307619353
2208	34-35	-0.9061715333130991
2208	36-37	-0.7094802172287871
2208	38-39	-0.7398406066641812
2208	40-41	-0.8705218706727891
2208	42-43	-0.8377798714423932
2208	44-45	-0.815579302024851
2208	46-47	-0.5410378333214183
2208	48-49	-0.5587680958614811
2208	50-51	-0.5225888526162379
2208	52-53	-0.6259665310494853
2208	54-55	-0.6927446804275945
2208	56-57	-0.5964905728933729
2208	58-59	-0.5351295218362324
2208	60-61	-0.5050456963729744
2208	62-63	-0.6470159978317227
2208	64-65	-0.4706956673259448
2208	66-67	-0.4860780781773819
2208	68-69	-0.42710377315744097
2208	70-71	-0.22530352163974854
2208	72-73	-0.1842042527783896
2208	74-75	-0.2993943262523331
2208	76-77	-0.36901517835904585
2208	78-79	-0.2607857147371533
2208	80-81	-0.21949733027784646
2208	82-83	-0.05823101248321194
2208	84-85	0.038226708601207804
2208	86-87	0.04990670576178147
2208	88-89	0.09767200479473814
2208	90-91	0.14962352555656722
2208	92-93	0.0843313842437432
2208	94-95	-0.24044734870303586
2208	96-97	-0.09334181071465864
2208	98-99	-0.21203518312533376
2208	100-101	-0.4675477112160671
>>END_MODULE
>>Per sequence quality scores	pass
#Quality	Count
2	25141.0
3	9538.0
4	20663.0
5	28221.0
6	48130.0
7	67474.0
8	93260.0
9	110652.0
10	135459.0
11	156933.0
12	184742.0
13	202377.0
14	225963.0
15	251389.0
16	276123.0
17	311908.0
18	340684.0
19	383578.0
20	420564.0
21	470542.0
22	519524.0
23	582149.0
24	655903.0
25	738637.0
26	849852.0
27	980681.0
28	1146805.0
29	1335967.0
30	1559604.0
31	1833914.0
32	2192048.0
33	2691054.0
34	3416120.0
35	4473874.0
36	6014742.0
37	8029018.0
38	4735867.0
39	1736.0
>>END_MODULE
>>Per base sequence content	pass
#Base	G	A	T	C
1	18.049311809874546	30.678071385146705	31.71594752008583	19.55666928489292
2	19.222422817472673	32.69626750594692	30.826063116618535	17.25524655996187
3	18.891208521626375	31.890356569005935	30.72116632689396	18.49726858247373
4	21.597587652284812	30.21555276399904	29.134146573471774	19.052713010244375
5	20.4797156702692	31.4616298306267	29.83294490089699	18.225709598207104
6	20.58820692850952	31.213570361248273	28.054295382004952	20.143927328237258
7	19.94999777234764	30.63027271473844	30.346209691245623	19.0735198216683
8	19.631798046523734	30.585048118077147	30.347111601618014	19.4360422337811
9	19.244335422200542	30.44950526528637	30.44569140051705	19.86046791199604
10-11	19.460423369477745	31.074530213525787	29.86775509267911	19.59729132431736
12-13	19.40055319034646	30.884013201035902	30.353508942533576	19.361924666084064
14-15	19.201640445546264	30.842294489138816	30.514632920242786	19.44143214507213
16-17	19.151015332159176	30.726267612567675	30.6696429145213	19.453074140751845
18-19	19.33476854541252	30.475208481819966	30.658316115475508	19.531706857292008
20-21	19.356292356183204	30.450024449611302	30.593765885216545	19.59991730898895
22-23	19.39942847387452	30.525976732479766	30.51559953007071	19.558995263575007
24-25	19.475029264509693	30.4543424924482	30.443948344170213	19.626679898871892
26-27	19.505310152660357	30.47353747097504	30.413007745920982	19.608144630443626
28-29	19.49618015193027	30.45335477445307	30.413849662309072	19.63661541130758
30-31	19.543923647928402	30.446128126375577	30.388566923022363	19.621381302673658
32-33	19.589175060565523	30.500936561650967	30.256452128656818	19.653436249126695
34-35	19.55545180343387	30.50184396759737	30.30853983132422	19.63416439764454
36-37	19.595412509625795	30.506469729277086	30.24492191822735	19.653195842869767
38-39	19.652813818834403	30.48432617083851	30.2263687706606	19.636491239666487
40-41	19.649980914356636	30.43796269335483	30.194676638791258	19.717379753497276
42-43	19.54449111746241	30.551765229292982	30.18317839512895	19.72056525811566
44-45	19.57734041263407	30.55262259725997	30.217662851961496	19.652374138144463
46-47	19.66173085077717	30.474553847666147	30.130476175689363	19.73323912586732
48-49	19.653951729090874	30.465137836683944	30.154539968560567	19.72637046566462
50-51	19.650778694386396	30.429237264631087	30.173169053501216	19.746814987481304
52-53	19.688144272941194	30.41594708609304	30.214921483432995	19.68098715753277
54-55	19.644583917937574	30.436826048481485	30.158130351289593	19.760459682291344
56-57	19.699286675138623	30.46608356424064	30.057678884409306	19.77695087621143
58-59	19.626434725963247	30.37810595560366	30.276022773548533	19.71943654488456
60-61	19.699277526553583	30.38068327210946	30.156078721290307	19.76396048004665
62-63	19.65325911060439	30.47346267538684	30.14806073257462	19.725217481434143
64-65	19.730070911862114	30.484734652115414	30.103521656445082	19.681672779577386
66-67	19.75699280047919	30.383836592940998	30.06199740123014	19.797173205349676
68-69	19.76213618247029	30.29917987464688	30.127953839590432	19.8107301032924
70-71	19.67693038879715	30.405292250826538	30.197356983841594	19.720420376534722
72-73	19.804109564971046	30.358743399581638	30.141613443980308	19.695533591466997
74-75	19.86121271356893	30.349540546357407	30.072574332740594	19.716672407333068
76-77	19.732587551339652	30.283513926631834	30.16871548657078	19.815183035457732
78-79	19.738564635273782	30.363083075626985	30.180694061038082	19.71765822806115
80-81	19.78163627973421	30.284923654700602	30.166033503111805	19.76740656245338
82-83	19.79710590619342	30.232943600602884	30.216514042391495	19.7534364508122
84-85	19.78594215533434	30.32926896296762	30.130973808573735	19.75381507312431
86-87	19.78972984449352	30.325559060924384	30.153977641494134	19.73073345308796
88-89	19.86612096609433	30.27730173628806	30.11406610981186	19.742511187805757
90-91	19.81790186538956	30.301856820016283	30.081184506400678	19.799056808193487
92-93	19.821295741988177	30.323735372761853	30.071131116335586	19.783837768914385
94-95	19.845081924236236	30.394930348687314	29.99974666793303	19.760241059143414
96-97	19.96751147218518	30.12699130012319	30.078571663627407	19.82692556406422
98-99	19.97526623704061	29.2070714632263	30.639109793401552	20.178552506331542
100-101	19.554303652501925	29.610197064231425	30.494458386426587	20.34104089684006
>>END_MODULE
>>Per sequence GC content	warn
#GC Content	Count
0	411.0
1	411.5
2	412.0
3	415.0
4	430.0
5	453.5
6	500.5
7	566.5
8	682.0
9	932.5
10	1343.0
11	2120.0
12	3563.0
13	6239.0
14	10278.0
15	15978.5
16	24944.0
17	37961.5
18	55218.5
19	78092.5
20	110152.5
21	152742.5
22	203463.0
23	263860.5
24	333593.5
25	413520.5
26	507894.0
27	615839.0
28	736317.5
29	869624.0
30	1017963.5
31	1174490.0
32	1345312.0
33	1543121.5
34	1787138.5
35	2082461.0
36	2377873.5
37	2592692.5
38	2686130.0
39	2672978.0
40	2558139.0
41	2348191.0
42	2098227.0
43	1875538.0
44	1692684.0
45	1529789.0
46	1369664.0
47	1203945.0
48	1037848.0
49	887394.5
50	758856.0
51	652320.0
52	566331.5
53	498117.5
54	439122.0
55	388063.5
56	345932.0
57	299350.0
58	252380.5
59	213948.0
60	184598.5
61	157393.5
62	127832.0
63	98276.5
64	73509.5
65	56868.0
66	45925.0
67	38397.0
68	32189.0
69	26828.0
70	22593.5
71	18842.5
72	15444.5
73	12616.5
74	10353.5
75	8363.0
76	6721.5
77	5582.0
78	4624.0
79	3760.5
80	3044.0
81	2445.0
82	1880.5
83	1358.5
84	1021.5
85	801.0
86	648.5
87	567.0
88	496.5
89	424.0
90	368.5
91	337.0
92	326.0
93	310.0
94	296.5
95	291.0
96	291.0
97	289.0
98	288.0
99	288.0
100	288.0
>>END_MODULE
>>Per base N content	pass
#Base	N-Count
1	0.011618855154593382
2	0.022774367920122447
3	0.0
4	0.0
5	0.02205210985175701
6	0.0
7	0.0
8	0.0
9	6.59077969692739E-6
10-11	1.2083238264794697E-5
12-13	2.7462330196293047E-5
14-15	0.0
16-17	0.0
18-19	2.087234562398476E-5
20-21	0.0
22-23	0.0
24-25	0.0029618215598088285
26-27	0.04239997293889896
28-29	0.06524335460354291
30-31	0.05481379175294356
32-33	0.038016014496052804
34-35	0.01634400154817555
36-37	7.163535022588648E-4
38-39	0.0
40-41	0.0
42-43	0.0
44-45	0.0
46-47	0.0
48-49	0.0
50-51	0.0
52-53	0.0
54-55	2.1978635447626783E-6
56-57	0.0
58-59	0.002263970049742389
60-61	0.01993593222904088
62-63	0.06566810754155558
64-65	0.0949786042579297
66-67	0.05503022914114292
68-69	0.012009327346845622
70-71	0.0
72-73	3.518623845102437E-5
74-75	1.2536671551313143E-4
76-77	1.8697706501925062E-5
78-79	2.2000954225386664E-6
80-81	0.0
82-83	0.0
84-85	0.0
86-87	1.0460927861837879E-4
88-89	0.0
90-91	0.003321468761861798
92-93	0.002363946655691368
94-95	0.012598814087530559
96-97	0.0777958798270496
98-99	0.03892366225123479
100-101	0.0018731081863362562
>>END_MODULE
>>Sequence Length Distribution	fail
#Length	Count
0-4	1888.0
5-9	1687.0
10-14	1802.0
15-19	1742.0
20-24	1865.0
25-29	1746.0
30-34	1741.0
35-39	1946.0
40-44	2327.0
45-49	2748.0
50-54	3496.0
55-59	4576.0
60-64	6364.0
65-69	9173.0
70-74	13159.0
75-79	19045.0
80-84	28146.0
85-89	41046.0
90-94	63398.0
95-99	1375782.0
100-102	4.3937665E7
>>END_MODULE
>>Sequence Duplication Levels	pass
#Total Deduplicated Percentage	70.06217008951351
#Duplication Level	Percentage of deduplicated	Percentage of total
1	88.30557069854711	61.868799141331685
2	8.684176148655911	12.168644528288535
3	1.2586738075611799	2.645562551777009
4	0.38839168602046353	1.0884625746927457
5	0.18324164926415126	0.6419153799113971
6	0.12871174868849802	0.5410694657479359
7	0.09749036200884353	0.4781270427606289
8	0.0824316279930394	0.46202709929630636
9	0.06869299323215464	0.4331502158210117
>10	0.6868914608097404	10.010741448578212
>50	0.08409421740146478	3.979147346713532
>100	0.02952766872101201	3.524135733868064
>500	0.0010166595456005132	0.4887385191380194
>1k	0.0010798527569980086	1.635150894597373
>5k	9.418793944219205E-6	0.034328057477481376
>10k+	0.0	0.0
>>END_MODULE
>>Overrepresented sequences	pass
>>END_MODULE
>>Adapter Content	pass
#Position	Illumina Universal Adapter	Illumina Small RNA 3' Adapter	Illumina Small RNA 5' Adapter	Nextera Transposase Sequence	SOLID Small RNA Adapter
1	0.0	4.393543582260822E-6	0.0	2.196771791130411E-6	0.0
2	0.0	8.787087164521644E-6	0.0	1.0983858955652055E-5	2.196771791130411E-6
3	0.0	1.5377402537912876E-5	0.0	1.7574174329043288E-5	2.196771791130411E-6
4	0.0	2.196771791130411E-5	0.0	2.8558033284695343E-5	2.196771791130411E-6
5	0.0	3.5148348658086576E-5	0.0	4.1738664031477807E-5	4.393543582260822E-6
6	0.0	3.734512044921698E-5	2.196771791130411E-6	5.7116066569390686E-5	4.393543582260822E-6
7	0.0	3.734512044921698E-5	2.196771791130411E-6	7.029669731617315E-5	4.393543582260822E-6
8	0.0	3.734512044921698E-5	2.196771791130411E-6	8.567409985408603E-5	1.0983858955652055E-5
9	0.0	3.9541892240347394E-5	2.196771791130411E-6	8.787087164521644E-5	1.3180630746782465E-5
10-11	0.0	4.723059350930383E-5	3.2951576866956168E-6	9.446118701860766E-5	1.5377402537912876E-5
12-13	0.0	5.711606656939068E-5	4.393543582260822E-6	1.0764181776539013E-4	1.7574174329043288E-5
14-15	0.0	7.139508321173835E-5	4.393543582260822E-6	1.2521599209443343E-4	1.7574174329043288E-5
16-17	0.0	7.578862679399916E-5	4.393543582260822E-6	1.4498693821460713E-4	2.196771791130411E-5
18-19	0.0	8.347732806295561E-5	6.5903153733912335E-6	1.6915142791704162E-4	2.416448970243452E-5
20-21	0.0	9.226441522747726E-5	8.787087164521644E-6	2.021030047839978E-4	3.075480507582575E-5
22-23	0.0	1.0544504597425972E-4	8.787087164521644E-6	2.3066103806869314E-4	3.2951576866956164E-5
24-25	0.0	1.1423213313878136E-4	9.885473060086849E-6	2.471368265021712E-4	3.404996276252137E-5
26-27	0.0	1.1972406261660738E-4	1.0983858955652055E-5	2.6361261493564926E-4	3.734512044921698E-5
28-29	0.0	1.2741276388556383E-4	1.0983858955652055E-5	2.866787187425186E-4	4.06402781359126E-5
30-31	0.0	1.4828209590130273E-4	1.0983858955652055E-5	3.1084320844495313E-4	4.283704992704301E-5
32-33	0.0	1.592659548569548E-4	1.0983858955652055E-5	3.2402383919173563E-4	4.613220761373863E-5
34-35	0.0	1.6475788433478083E-4	1.0983858955652055E-5	3.350076981473877E-4	5.1624137091564655E-5
36-37	0.0	1.7134819970817202E-4	1.0983858955652055E-5	3.547786442675614E-4	5.272252298712986E-5
38-39	0.0	1.8452883045495452E-4	1.0983858955652055E-5	3.7674636217886547E-4	5.931283836052109E-5
40-41	0.0	2.010046188884326E-4	1.3180630746782465E-5	3.976156941946044E-4	6.370638194278192E-5
42-43	0.0	2.0869332015738905E-4	1.5377402537912876E-5	4.228785697926041E-4	6.919831142060794E-5
44-45	0.0	2.1198847784408464E-4	1.5377402537912876E-5	4.5253498897286464E-4	7.029669731617315E-5
46-47	0.0	2.1638202142634547E-4	1.6475788433478082E-5	4.734043209886035E-4	7.359185500286876E-5
48-49	0.0	2.2736588038199754E-4	1.7574174329043288E-5	4.909784953176469E-4	7.798539858512959E-5
50-51	0.0	2.3395619575538874E-4	1.7574174329043288E-5	5.01962354273299E-4	7.908378448069479E-5
52-53	0.0	2.427432829199104E-4	1.7574174329043288E-5	5.12946213228951E-4	7.908378448069479E-5
54-55	0.0	2.5372714187556244E-4	1.9770946120173697E-5	5.426026324092115E-4	7.908378448069479E-5
56-57	0.0	2.647110008312145E-4	2.0869332015738903E-5	5.568816490515592E-4	8.12805562718252E-5
58-59	0.0	2.7569485978686653E-4	2.196771791130411E-5	5.722590515894719E-4	8.347732806295561E-5
60-61	0.0	2.83383561055823E-4	2.416448970243452E-5	5.964235412919065E-4	8.347732806295561E-5
62-63	0.0	2.9217064822034466E-4	2.416448970243452E-5	6.282767322632975E-4	8.347732806295561E-5
64-65	0.0	2.9876096359373586E-4	2.8558033284695343E-5	6.425557489056451E-4	8.347732806295561E-5
66-67	0.0	3.0644966486269233E-4	3.185319097139096E-5	6.601299232346884E-4	8.347732806295561E-5
68-69	0.0	3.174335238183444E-4	3.624673455365178E-5	6.777040975637317E-4	8.787087164521644E-5
70-71	0.0	3.2951576866956165E-4	3.9541892240347394E-5	6.919831142060795E-4	9.116602933191206E-5
72-73	0.0	3.426963994163441E-4	4.1738664031477807E-5	7.16147603908514E-4	9.336280112304246E-5
74-75	0.0	3.448931712074745E-4	4.5033821718173425E-5	7.370169359242529E-4	9.665795880973807E-5
76-77	0.0	3.503851006853005E-4	4.723059350930383E-5	7.64476583313383E-4	9.995311649643369E-5
78-79	0.0	3.6136895964095257E-4	5.382090888269507E-5	7.69968512791209E-4	1.1093697545208576E-4
80-81	0.0	3.646641173276482E-4	5.7116066569390686E-5	7.875426871202522E-4	1.1972406261660738E-4
82-83	0.0	3.6905766090990905E-4	5.821445246495589E-5	8.171991063005129E-4	1.2741276388556383E-4
84-85	0.0	3.7894313396999587E-4	6.04112242560863E-5	8.292813511517302E-4	1.2960953567669423E-4
86-87	0.0	3.899269929256479E-4	6.480476783834712E-5	8.490522972719038E-4	1.3180630746782466E-4
88-89	0.0	4.0969793904582167E-4	6.919831142060794E-5	8.688232433920774E-4	1.3290469336338986E-4
90	0.0	4.173866403147781E-4	7.029669731617315E-5	8.831022600344252E-4	1.3839662284121588E-4
>>END_MODULE
