##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR492407_2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	45521342
Sequences flagged as poor quality	0
Sequence length	101
%GC	39
>>END_MODULE
>>Per base sequence quality	fail
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1203	88-89	0.33568136999437925
1203	90-91	0.44481225419347936
1203	92-93	0.4674896003207323
1203	94-95	0.4735858515347431
1203	96-97	0.47997526649022504
1203	98-99	0.43376869168026033
1203	100-101	0.43825073279606386
1204	1	0.338016214476788
1204	2	0.27969003034883855
1204	3	0.32734548866124413
1204	4	0.3590902882648592
1204	5	0.27204690778351903
1204	6	0.21042171957592615
1204	7	0.236483701830835
1204	8	0.24723857332978838
1204	9	0.22663364596898816
1204	10-11	0.15272744860111231
1204	12-13	0.036520276007557584
1204	14-15	0.16386261216717202
1204	16-17	0.010384101586296879
1204	18-19	0.11926809457185783
1204	20-21	0.043744118724518444
1204	22-23	0.04238601440493284
1204	24-25	0.10197267996544213
1204	26-27	0.327308591220266
1204	28-29	0.38695312923108816
1204	30-31	0.4991732135723339
1204	32-33	0.5120368471185159
1204	34-35	0.47364853351103875
1204	36-37	0.4572786482857154
1204	38-39	0.26488475736000083
1204	40-41	0.04183701845382615
1204	42-43	-0.11364267229805591
1204	44-45	0.013622571562592611
1204	46-47	0.18495492552248294
1204	48-49	0.1276485161424148
1204	50-51	0.23922637953004866
1204	52-53	0.34475689742753346
1204	54-55	0.2527748821948492
1204	56-57	0.410500013380549
1204	58-59	0.38032613005861293
1204	60-61	0.5571541837313703
1204	62-63	0.5182120133716097
1204	64-65	0.5442589754278657
1204	66-67	0.4839442608511355
1204	68-69	0.520145655999702
1204	70-71	0.20849768578842998
1204	72-73	0.21275667226767325
1204	74-75	0.19817598059887231
1204	76-77	0.13772427653245245
1204	78-79	0.22969341144362332
1204	80-81	0.23346633365771652
1204	82-83	0.4503718307204245
1204	84-85	0.45527470179286667
1204	86-87	0.49228419079641483
1204	88-89	0.5609719445238
1204	90-91	0.47710929174293426
1204	92-93	0.6763779485352011
1204	94-95	0.7502073032934007
1204	96-97	0.8105471775640254
1204	98-99	0.7503120558836578
1204	100-101	0.8450450124176854
1205	1	-0.032737073277161244
1205	2	-0.04955115932324361
1205	3	-0.07781659731637092
1205	4	-0.02565551842545233
1205	5	-0.03402507939395605
1205	6	-0.03307132593943862
1205	7	-0.03819847680055233
1205	8	-0.00285295918852313
1205	9	-0.0223690402097958
1205	10-11	0.05153124593313407
1205	12-13	0.09954156210195464
1205	14-15	0.13739189186249234
1205	16-17	0.18380718712859334
1205	18-19	0.16943186495694817
1205	20-21	0.19180143718666187
1205	22-23	0.25146176646314444
1205	24-25	0.1249190002177869
1205	26-27	0.03230393340638926
1205	28-29	-0.05128052873757838
1205	30-31	-0.08740377154204282
1205	32-33	-0.08289813170583926
1205	34-35	-0.15623933732413775
1205	36-37	-0.16875043265967804
1205	38-39	-0.1360123524411705
1205	40-41	-0.035888350141767944
1205	42-43	-0.07439208693061516
1205	44-45	-0.010067875573497531
1205	46-47	0.03464845478364964
1205	48-49	-0.008224677642036937
1205	50-51	0.1502822678890361
1205	52-53	0.20273329875341872
1205	54-55	0.14804937608014868
1205	56-57	0.14680125370256292
1205	58-59	0.08833979419428317
1205	60-61	-0.09095696974387124
1205	62-63	-0.2607425095985505
1205	64-65	-0.3076779519972064
1205	66-67	-0.32911300413301703
1205	68-69	-0.3792050837936749
1205	70-71	-0.33901443123480846
1205	72-73	-0.18036259193725712
1205	74-75	-0.17661412125758957
1205	76-77	-0.06008782291474901
1205	78-79	-0.04673293258163369
1205	80-81	-0.024693095359822337
1205	82-83	0.06135421447129019
1205	84-85	0.05624818504264795
1205	86-87	-0.021345674136391324
1205	88-89	0.009422448742121503
1205	90-91	-0.06935991399919317
1205	92-93	-0.07053778427571089
1205	94-95	-0.11466487040575757
1205	96-97	-0.15867991692182315
1205	98-99	-0.12709772830693566
1205	100-101	-0.06366025589082724
1206	1	-0.12727865675643102
1206	2	-0.10490251265419914
1206	3	-0.15688870649246667
1206	4	-0.1462316414434639
1206	5	-0.1529887158937413
1206	6	-0.15901473207390637
1206	7	-0.1289324329871704
1206	8	-0.10044814420704284
1206	9	-0.18713727024013593
1206	10-11	-0.16864709288178403
1206	12-13	-0.23606650945485086
1206	14-15	-0.23399681466667488
1206	16-17	-0.15495307786144963
1206	18-19	-0.174435260194727
1206	20-21	-0.22395330685547066
1206	22-23	-0.2897776598536481
1206	24-25	-0.2539014616407087
1206	26-27	-0.23573715496987546
1206	28-29	-0.26481062062131855
1206	30-31	-0.3800433961161218
1206	32-33	-0.40903071249441325
1206	34-35	-0.4171787750479794
1206	36-37	-0.44614425394878765
1206	38-39	-0.48119058556770966
1206	40-41	-0.34125953471653503
1206	42-43	-0.37432187366158587
1206	44-45	-0.430170743175168
1206	46-47	-0.45706684284769494
1206	48-49	-0.5377905364177877
1206	50-51	-0.45811102063726494
1206	52-53	-0.49125189054108276
1206	54-55	-0.46643017603538084
1206	56-57	-0.24383330136310377
1206	58-59	-0.18781260602490235
1206	60-61	-0.3429479356788363
1206	62-63	-0.4238008392673862
1206	64-65	-0.47995874824950846
1206	66-67	-0.5027668067298059
1206	68-69	-0.4302002266416203
1206	70-71	-0.5522511409620172
1206	72-73	-0.5874518493142418
1206	74-75	-0.6209445266357996
1206	76-77	-0.8238079125472311
1206	78-79	-0.8348292311092678
1206	80-81	-0.9091396040030943
1206	82-83	-0.9386589309729416
1206	84-85	-0.9194550423288845
1206	86-87	-1.0123114319921847
1206	88-89	-0.8410330641241082
1206	90-91	-0.7773462229666777
1206	92-93	-0.535917707628677
1206	94-95	-0.6413096148049782
1206	96-97	-0.6823958085335278
1206	98-99	-0.7114243569844128
1206	100-101	-0.6439811551871415
1207	1	-0.5396590764491123
1207	2	-0.5696277619867658
1207	3	-0.59241749723693
1207	4	-0.5899669799003391
1207	5	-0.5955829224913316
1207	6	-0.6897170909228123
1207	7	-0.6162475790693236
1207	8	-0.6129722569644045
1207	9	-0.6917995348871528
1207	10-11	-0.5599869160675581
1207	12-13	-0.4266927241690084
1207	14-15	-0.3798983677373329
1207	16-17	-0.29308035282638656
1207	18-19	-0.3168093306550901
1207	20-21	-0.36274639368318873
1207	22-23	-0.34970046141659594
1207	24-25	-0.45080976388322824
1207	26-27	-0.6792375079446771
1207	28-29	-0.7797937594691859
1207	30-31	-0.8440921889018185
1207	32-33	-0.851672895299977
1207	34-35	-0.958171512012683
1207	36-37	-1.0304485939709167
1207	38-39	-1.027232867671266
1207	40-41	-0.8231172704466232
1207	42-43	-0.797553572085576
1207	44-45	-0.7593620568783379
1207	46-47	-0.6536038974379714
1207	48-49	-0.6586680143842578
1207	50-51	-0.5834451953839555
1207	52-53	-0.574382081693809
1207	54-55	-0.5699310330020708
1207	56-57	-0.6985598522651344
1207	58-59	-0.7162417113724864
1207	60-61	-0.8886596186189344
1207	62-63	-1.0110784551455083
1207	64-65	-1.0687510725526899
1207	66-67	-1.0313362937804058
1207	68-69	-1.0044600760971
1207	70-71	-0.9987332041340764
1207	72-73	-0.9045425992874847
1207	74-75	-0.8360657657512967
1207	76-77	-0.7735087816896353
1207	78-79	-0.7936730564809764
1207	80-81	-0.7387888388634423
1207	82-83	-0.6954434736440973
1207	84-85	-0.7535828817594421
1207	86-87	-0.790623703016319
1207	88-89	-0.5964203530194645
1207	90-91	-0.6750259826733185
1207	92-93	-0.702595141123961
1207	94-95	-0.7757872426173584
1207	96-97	-0.7563358770476505
1207	98-99	-0.6847211013183134
1207	100-101	-0.6650887766670515
1208	1	-0.7578534198373461
1208	2	-0.8357358079931956
1208	3	-0.9378868332039758
1208	4	-0.9681804351563699
1208	5	-0.8485354448062097
1208	6	-0.9997692784156911
1208	7	-0.9167311893499885
1208	8	-0.9039048189590915
1208	9	-0.904858929466684
1208	10-11	-0.8930854346061494
1208	12-13	-0.8454325143595867
1208	14-15	-0.8087611506183308
1208	16-17	-0.7443169677184542
1208	18-19	-0.8155431716459134
1208	20-21	-0.7502506463306062
1208	22-23	-0.8491830954860689
1208	24-25	-0.8449358073075786
1208	26-27	-1.005321690461301
1208	28-29	-1.3836662241837487
1208	30-31	-1.501428988049554
1208	32-33	-1.7867066932224276
1208	34-35	-1.577896085079253
1208	36-37	-1.3516386930657447
1208	38-39	-1.329012101041016
1208	40-41	-1.0924975101761802
1208	42-43	-0.9270684426600013
1208	44-45	-0.8804504742772039
1208	46-47	-0.6725637389419639
1208	48-49	-0.7652998377301827
1208	50-51	-1.065153037996243
1208	52-53	-1.0539839984270145
1208	54-55	-0.9641181434541544
1208	56-57	-0.8309946464262445
1208	58-59	-0.888105817844945
1208	60-61	-0.9454179332195203
1208	62-63	-0.8785881403452649
1208	64-65	-0.9457417354311843
1208	66-67	-0.726742800359272
1208	68-69	-0.6639276245347041
1208	70-71	-0.6547630620167233
1208	72-73	-0.6112496085921393
1208	74-75	-0.5572151370212417
1208	76-77	-0.5096986103874812
1208	78-79	-0.6819868810757583
1208	80-81	-0.6952040421131045
1208	82-83	-0.6570488001293882
1208	84-85	-0.6960480380578105
1208	86-87	-0.6187959402633432
1208	88-89	-0.4473977094889534
1208	90-91	-0.4649284022816751
1208	92-93	-0.3561902367563725
1208	94-95	-0.451836703622444
1208	96-97	-0.7493508134628222
1208	98-99	-0.7894906809398705
1208	100-101	-0.9576435463753583
2101	1	0.4734075488850351
2101	2	0.48169082060006474
2101	3	0.5201414445791528
2101	4	0.5025092066747732
2101	5	0.503195620215962
2101	6	0.5053568056681144
2101	7	0.5135235873539656
2101	8	0.5453884408381882
2101	9	0.5730155245360251
2101	10-11	0.6490807829062604
2101	12-13	0.7571363901664014
2101	14-15	0.7657055822977057
2101	16-17	0.7722335781165981
2101	18-19	0.794535883428459
2101	20-21	0.8199485433332896
2101	22-23	0.8424892128055319
2101	24-25	0.7904202287700741
2101	26-27	0.6885066547856411
2101	28-29	0.7795124155950504
2101	30-31	0.9171395276919299
2101	32-33	1.025016615434673
2101	34-35	1.026096095551793
2101	36-37	0.8355080626231342
2101	38-39	0.9188164432381214
2101	40-41	0.8679356693735301
2101	42-43	0.8644826687705205
2101	44-45	0.9320382082121199
2101	46-47	0.949967872873394
2101	48-49	0.9948650881065007
2101	50-51	1.0262524667491242
2101	52-53	1.0289209813670261
2101	54-55	1.0253486318508038
2101	56-57	0.794542090215522
2101	58-59	0.7235610615039363
2101	60-61	0.7116261674831534
2101	62-63	0.700082830104094
2101	64-65	0.7828252651806018
2101	66-67	0.6584716667434982
2101	68-69	0.7506714682459474
2101	70-71	0.7882324897286495
2101	72-73	0.7719778483911242
2101	74-75	0.7503154039737261
2101	76-77	0.9541858242724608
2101	78-79	0.9543994830982143
2101	80-81	1.0294040271170495
2101	82-83	1.0407322112556443
2101	84-85	1.042982419689146
2101	86-87	1.0059693448154228
2101	88-89	1.1112986385973826
2101	90-91	1.0624709781627928
2101	92-93	0.9370272508743192
2101	94-95	0.9958634000865736
2101	96-97	1.1787680334829531
2101	98-99	1.144710508091098
2101	100-101	1.2663065459647385
2102	1	0.5881427586644961
2102	2	0.6029412278557871
2102	3	0.6788306523078518
2102	4	0.6291325538062651
2102	5	0.5379861838366438
2102	6	0.5673490753560131
2102	7	0.6099918094785082
2102	8	0.5490911244745789
2102	9	0.5912447132232188
2102	10-11	0.3707814821894999
2102	12-13	0.15918337300655594
2102	14-15	0.04562135111711285
2102	16-17	0.008269541568161287
2102	18-19	-0.008713055962033422
2102	20-21	-0.038065127629813844
2102	22-23	-0.06405877730639986
2102	24-25	0.22833082963592233
2102	26-27	0.6519397509994178
2102	28-29	0.7686278210733093
2102	30-31	0.8651746806079359
2102	32-33	0.968511931710502
2102	34-35	0.9064366406757642
2102	36-37	0.9248875581811689
2102	38-39	0.8891315855290216
2102	40-41	0.7302228713743872
2102	42-43	0.6438481126227629
2102	44-45	0.48402920254035564
2102	46-47	-0.03166149305370425
2102	48-49	0.0763522690694245
2102	50-51	0.13360208059540568
2102	52-53	0.2178138151646074
2102	54-55	0.2824602752590053
2102	56-57	0.42225426654883336
2102	58-59	0.5198741650968053
2102	60-61	0.6452690316959107
2102	62-63	0.7062634186366736
2102	64-65	0.8077464687665241
2102	66-67	0.7733683185936187
2102	68-69	0.7408155699940657
2102	70-71	0.6244873154184702
2102	72-73	0.5196297153239939
2102	74-75	0.34076973333923277
2102	76-77	-6.177382183594204E-4
2102	78-79	-0.059829898902705736
2102	80-81	-0.1997238979380711
2102	82-83	-0.32278378344948777
2102	84-85	-0.3068686710730617
2102	86-87	-0.28770705396221175
2102	88-89	-0.06254896336310978
2102	90-91	0.05068340383236247
2102	92-93	0.16409407820081512
2102	94-95	0.2697278073350411
2102	96-97	0.4626542462178094
2102	98-99	0.4483580661570379
2102	100-101	0.47487121293091406
2103	1	0.2995743064228904
2103	2	0.36575179120968926
2103	3	0.3904758745036787
2103	4	0.35811795262124235
2103	5	0.40237800808115054
2103	6	0.4349832106234359
2103	7	0.4417745151387251
2103	8	0.45087427177895023
2103	9	0.4648634569640606
2103	10-11	0.5208873671126071
2103	12-13	0.569797490178118
2103	14-15	0.5724748346969406
2103	16-17	0.6298195266171973
2103	18-19	0.6323032752032844
2103	20-21	0.6455853308596957
2103	22-23	0.6791022552544419
2103	24-25	0.6474279761169015
2103	26-27	0.5403654986880397
2103	28-29	0.56144251132649
2103	30-31	0.533015389279349
2103	32-33	0.5401422064572756
2103	34-35	0.582077701822115
2103	36-37	0.5705719094251691
2103	38-39	0.6767853677598836
2103	40-41	0.6388146037026559
2103	42-43	0.6691553642675672
2103	44-45	0.6635188533641525
2103	46-47	0.5399227758175513
2103	48-49	0.5046694767446951
2103	50-51	0.6078859409315918
2103	52-53	0.647072401916045
2103	54-55	0.7247594564964785
2103	56-57	0.6244223713777401
2103	58-59	0.465421017289799
2103	60-61	0.3891101592191717
2103	62-63	0.2992043152053405
2103	64-65	0.3985585498458555
2103	66-67	0.5261796233421272
2103	68-69	0.5230606487634297
2103	70-71	0.5896464635888137
2103	72-73	0.651338600401651
2103	74-75	0.6282830195887925
2103	76-77	0.6572685013547144
2103	78-79	0.6023844575381361
2103	80-81	0.6051550965462766
2103	82-83	0.5352814547765732
2103	84-85	0.5790960631773139
2103	86-87	0.32088176294169557
2103	88-89	0.4241020983264825
2103	90-91	0.42329640432598836
2103	92-93	0.2501543826781365
2103	94-95	0.22117619925426268
2103	96-97	0.14535077435460764
2103	98-99	0.1082240988556471
2103	100-101	0.10895601350480888
2104	1	0.2973655860808151
2104	2	0.3297639355903641
2104	3	0.36165805604861134
2104	4	0.2483798145745908
2104	5	0.3651556870805308
2104	6	0.3665353300977685
2104	7	0.33249530435855235
2104	8	0.23420097987631294
2104	9	0.3292984610857985
2104	10-11	0.19291211907538042
2104	12-13	0.1950165497409344
2104	14-15	0.12476209315978082
2104	16-17	0.1251442968145966
2104	18-19	0.06276340512293643
2104	20-21	0.1575263249060228
2104	22-23	0.0619401269393407
2104	24-25	0.22144975648734544
2104	26-27	0.3371419800170514
2104	28-29	0.42136025320306203
2104	30-31	0.4144619743645208
2104	32-33	0.4246405511096114
2104	34-35	0.43667460588604
2104	36-37	0.4450273046715054
2104	38-39	0.32301366745883087
2104	40-41	0.014179470058813592
2104	42-43	0.019674173101748238
2104	44-45	0.1564212969202572
2104	46-47	0.13041432433217892
2104	48-49	0.08947559053046916
2104	50-51	0.19277000912266473
2104	52-53	0.30854477931190516
2104	54-55	0.32658153467414763
2104	56-57	0.3543332702230728
2104	58-59	0.356944111228799
2104	60-61	0.4391058361708602
2104	62-63	0.4486686197399301
2104	64-65	0.43398455472541286
2104	66-67	0.6082804988352102
2104	68-69	0.48249266391211876
2104	70-71	0.48049634350429926
2104	72-73	0.351957704816094
2104	74-75	0.3333542540152301
2104	76-77	0.2857631411186219
2104	78-79	0.24539948853149696
2104	80-81	0.3940847785534096
2104	82-83	0.4364777367363075
2104	84-85	0.4259158980052078
2104	86-87	0.6109402491761706
2104	88-89	0.702968333831425
2104	90-91	0.4022999202211821
2104	92-93	0.5052857552803154
2104	94-95	0.5148539130396834
2104	96-97	0.4956668373924984
2104	98-99	0.4798632256679447
2104	100-101	0.40464150287754563
2105	1	-0.07325524858898547
2105	2	-0.07123947055991664
2105	3	-0.019996023175274047
2105	4	-0.08270450122687123
2105	5	7.084726308406175E-4
2105	6	-0.02506405673433676
2105	7	-0.00880322469912187
2105	8	-0.04063651049313677
2105	9	0.02195212683714942
2105	10-11	0.04145128900680106
2105	12-13	0.08507206067506701
2105	14-15	0.12108007418814282
2105	16-17	0.16567154167060494
2105	18-19	0.13169985530616657
2105	20-21	0.16425577521933832
2105	22-23	0.20656535877515836
2105	24-25	0.13423163385840553
2105	26-27	-0.07857736875934762
2105	28-29	-0.04666503801691846
2105	30-31	-0.006640277293350039
2105	32-33	-0.025661306300598596
2105	34-35	-0.02221110771048984
2105	36-37	-0.08598059150951087
2105	38-39	0.013415635495405809
2105	40-41	0.05082356451483605
2105	42-43	0.053511310194110706
2105	44-45	0.08725587219240083
2105	46-47	0.17686087989149257
2105	48-49	0.16654360698071002
2105	50-51	0.19231697672026726
2105	52-53	0.22645299543431818
2105	54-55	0.1819803067737027
2105	56-57	0.0673132529511058
2105	58-59	-0.03498723798686143
2105	60-61	-0.1426651316243479
2105	62-63	-0.29514797193956355
2105	64-65	-0.31669893718782305
2105	66-67	-0.03917436326285895
2105	68-69	-0.14832040832504134
2105	70-71	-0.018365511393785283
2105	72-73	0.05179006843028233
2105	74-75	0.04739012015038213
2105	76-77	0.17721540764064514
2105	78-79	0.17748200585779372
2105	80-81	0.21771138583012117
2105	82-83	0.11194312695500486
2105	84-85	0.13154001915874858
2105	86-87	-0.06139563815415627
2105	88-89	0.06216142094432442
2105	90-91	-0.051165268331857305
2105	92-93	-0.11523591262213273
2105	94-95	-0.19187208019988233
2105	96-97	-0.37438276518708236
2105	98-99	-0.36052820635233473
2105	100-101	-0.3525523525061587
2106	1	-0.21320901526820535
2106	2	-0.2517892181894723
2106	3	-0.22802820604638896
2106	4	-0.2804038875504915
2106	5	-0.27167908958275433
2106	6	-0.24728575863674251
2106	7	-0.21793801710173
2106	8	-0.2705795985764041
2106	9	-0.20786248142823638
2106	10-11	-0.21132061931484714
2106	12-13	-0.23367567252184784
2106	14-15	-0.22916162092288772
2106	16-17	-0.21983509791976985
2106	18-19	-0.2688807699947233
2106	20-21	-0.3483995402687796
2106	22-23	-0.34910037041327513
2106	24-25	-0.3667525877350144
2106	26-27	-0.33714510874277437
2106	28-29	-0.34719407360236687
2106	30-31	-0.41743500350300167
2106	32-33	-0.43431201529572405
2106	34-35	-0.35417464495986906
2106	36-37	-0.43031212577304956
2106	38-39	-0.33111174182295855
2106	40-41	-0.38838327357490243
2106	42-43	-0.37465457975059735
2106	44-45	-0.34786593591622506
2106	46-47	-0.39645604230149445
2106	48-49	-0.43132946715932263
2106	50-51	-0.5008387133499035
2106	52-53	-0.5448176485828462
2106	54-55	-0.5478911853672734
2106	56-57	-0.4175122638411395
2106	58-59	-0.42383378798966476
2106	60-61	-0.48492683466181674
2106	62-63	-0.5592387566586083
2106	64-65	-0.5840626688863182
2106	66-67	-0.37772385680812803
2106	68-69	-0.4920366177386235
2106	70-71	-0.4816359927636853
2106	72-73	-0.39841981602794263
2106	74-75	-0.46543975281098326
2106	76-77	-0.46584509495866655
2106	78-79	-0.560982936225578
2106	80-81	-0.6444278529560918
2106	82-83	-0.8173640829001556
2106	84-85	-0.8342257945982468
2106	86-87	-0.9888591667782016
2106	88-89	-0.8621667457051316
2106	90-91	-0.7461583252487962
2106	92-93	-0.7991608742994494
2106	94-95	-0.8103645023925274
2106	96-97	-0.9908996954104801
2106	98-99	-0.9675088464152246
2106	100-101	-1.0093351574560643
2107	1	-0.5428813650886468
2107	2	-0.6561366051280473
2107	3	-0.6347148222389976
2107	4	-0.6901082007844437
2107	5	-0.6121361816328701
2107	6	-0.6171071796560526
2107	7	-0.7040940971740639
2107	8	-0.6994475154933326
2107	9	-0.6384242486323544
2107	10-11	-0.544254332235738
2107	12-13	-0.49891400342608705
2107	14-15	-0.5146373469203738
2107	16-17	-0.4601925641683309
2107	18-19	-0.4530790052713485
2107	20-21	-0.4540204510014405
2107	22-23	-0.45816650196746167
2107	24-25	-0.6074325556891509
2107	26-27	-0.8047250574265163
2107	28-29	-0.9408808264293782
2107	30-31	-0.920949250569393
2107	32-33	-0.9883306060853059
2107	34-35	-0.97274481554863
2107	36-37	-1.0723014836573697
2107	38-39	-0.9420388227934353
2107	40-41	-0.860555310705216
2107	42-43	-0.7299770141008963
2107	44-45	-0.6728085325274265
2107	46-47	-0.5212553028426612
2107	48-49	-0.4679049082580917
2107	50-51	-0.5734072226092941
2107	52-53	-0.6260906025103488
2107	54-55	-0.6677305085466756
2107	56-57	-0.7385098053485493
2107	58-59	-0.7836530790645568
2107	60-61	-0.9324724542905294
2107	62-63	-1.0344961326176403
2107	64-65	-0.9997670685665483
2107	66-67	-0.8481897608976396
2107	68-69	-0.9048677719151783
2107	70-71	-0.7833816976966723
2107	72-73	-0.692293557122273
2107	74-75	-0.7263679189529704
2107	76-77	-0.5444133058445075
2107	78-79	-0.579798018290731
2107	80-81	-0.47878367110194375
2107	82-83	-0.5712205556352643
2107	84-85	-0.5484262171727856
2107	86-87	-0.6650099683392661
2107	88-89	-0.5684409330000193
2107	90-91	-0.5439610286798171
2107	92-93	-0.7109646780514325
2107	94-95	-0.8035167235495599
2107	96-97	-1.0268452605937775
2107	98-99	-1.095722228057415
2107	100-101	-1.2141839239616203
2108	1	-0.9160226800855895
2108	2	-0.9696173032529174
2108	3	-1.0055352644871078
2108	4	-1.003833498073611
2108	5	-0.9617421490320552
2108	6	-0.8546898650834152
2108	7	-1.0097673689612492
2108	8	-0.9119799917543716
2108	9	-0.9468762868723672
2108	10-11	-1.0045878435332867
2108	12-13	-1.0499371816150926
2108	14-15	-0.9971625794603867
2108	16-17	-1.205637042855173
2108	18-19	-1.2328935166529504
2108	20-21	-1.1992499400707217
2108	22-23	-1.2223098192705422
2108	24-25	-1.1119450436004286
2108	26-27	-1.1253380985472248
2108	28-29	-1.2818670120310571
2108	30-31	-1.386645993049271
2108	32-33	-1.4737579988025225
2108	34-35	-1.3928714891177698
2108	36-37	-1.2090144979657538
2108	38-39	-1.1162187084479527
2108	40-41	-0.8756490767945877
2108	42-43	-0.6880461318737474
2108	44-45	-0.6546233000971853
2108	46-47	-0.5396224254332722
2108	48-49	-0.6697376631889043
2108	50-51	-0.8733818234638484
2108	52-53	-1.080688654900971
2108	54-55	-1.0560106828268232
2108	56-57	-0.9085799058067607
2108	58-59	-0.8577731923555589
2108	60-61	-0.8422873506621364
2108	62-63	-0.7519016566734038
2108	64-65	-0.6520270754114819
2108	66-67	-0.5733530308849488
2108	68-69	-0.5685496171034821
2108	70-71	-0.44882320372910556
2108	72-73	-0.290157049323426
2108	74-75	-0.22741040959471448
2108	76-77	-0.05239236099777855
2108	78-79	-0.16503473373604294
2108	80-81	-0.2465499726960232
2108	82-83	-0.30793429293212427
2108	84-85	-0.32278649759980027
2108	86-87	-0.31808819871892524
2108	88-89	-0.19864474629184414
2108	90-91	-0.13119874111618657
2108	92-93	-0.19704493664396594
2108	94-95	-0.33281368264119493
2108	96-97	-0.6315726412567209
2108	98-99	-0.7557954236923017
2108	100-101	-1.1021573019371118
2201	1	0.38801353806850614
2201	2	0.4214784004015186
2201	3	0.458030875755405
2201	4	0.43065610622604567
2201	5	0.4744767029647221
2201	6	0.4624545997239977
2201	7	0.4537159786501519
2201	8	0.5032230996300697
2201	9	0.481363904846809
2201	10-11	0.624664048763087
2201	12-13	0.6941210294978859
2201	14-15	0.7167725638711673
2201	16-17	0.7086953397121292
2201	18-19	0.735517129666377
2201	20-21	0.7601944982723765
2201	22-23	0.7421244656713668
2201	24-25	0.6593666437342165
2201	26-27	0.018649321100994598
2201	28-29	0.5133764342796425
2201	30-31	0.6744241139525968
2201	32-33	0.9143951574107874
2201	34-35	0.8935338154501409
2201	36-37	0.896185343775592
2201	38-39	0.9610811172558087
2201	40-41	0.843657660597394
2201	42-43	0.7887033102700798
2201	44-45	0.8588157218519683
2201	46-47	0.876730672072739
2201	48-49	0.9744917763142666
2201	50-51	0.9749354266763781
2201	52-53	0.9491031119823141
2201	54-55	0.8489204211504884
2201	56-57	0.5430912108539161
2201	58-59	0.5441477238043433
2201	60-61	0.679731626074016
2201	62-63	0.6913527624474405
2201	64-65	0.7045094263792144
2201	66-67	0.5170697930217578
2201	68-69	0.37640363217371586
2201	70-71	0.5206673003530113
2201	72-73	0.399991897356724
2201	74-75	0.5052087568728254
2201	76-77	0.7169448315410136
2201	78-79	0.6641526174577308
2201	80-81	0.7741313846714988
2201	82-83	0.84335669077117
2201	84-85	0.7574472263066383
2201	86-87	0.6596649186710728
2201	88-89	0.555663081346875
2201	90-91	0.48199076249674633
2201	92-93	0.6541004767935981
2201	94-95	0.8060511404573454
2201	96-97	1.110162623249547
2201	98-99	1.197750348275953
2201	100-101	1.2280671509836694
2202	1	0.6318869317795262
2202	2	0.6145343545312301
2202	3	0.6965359783909619
2202	4	0.6484574134589494
2202	5	0.5776100287124848
2202	6	0.654788739267822
2202	7	0.6432421678621054
2202	8	0.5543645018726693
2202	9	0.6038537669098858
2202	10-11	0.2607612133021462
2202	12-13	0.1625277538373595
2202	14-15	0.043013378748419484
2202	16-17	-0.1058654532371861
2202	18-19	-0.10350604666506769
2202	20-21	0.014820654855121518
2202	22-23	-0.034988552259811456
2202	24-25	0.23715394451532745
2202	26-27	0.7471031640636312
2202	28-29	0.8705976409351734
2202	30-31	1.0057047545479918
2202	32-33	1.1663890042174998
2202	34-35	1.105172756187315
2202	36-37	1.081537461783853
2202	38-39	0.9460014609526084
2202	40-41	0.6727714853979236
2202	42-43	0.5855573932142093
2202	44-45	0.39023343381203546
2202	46-47	0.05675281700564483
2202	48-49	0.11614212512741062
2202	50-51	0.16656180117129438
2202	52-53	0.21568875601679238
2202	54-55	0.19564036494923087
2202	56-57	0.3951195217803374
2202	58-59	0.599654469623637
2202	60-61	0.8405292412686975
2202	62-63	0.9987700606103047
2202	64-65	1.0167571415252645
2202	66-67	0.7210861875595569
2202	68-69	0.6126538052926875
2202	70-71	0.6058882754931432
2202	72-73	0.43654874514841424
2202	74-75	0.2873348388738961
2202	76-77	0.14284586910211772
2202	78-79	0.020443386474539693
2202	80-81	-0.10119946062905072
2202	82-83	-0.13635692970593283
2202	84-85	-0.1937855222164302
2202	86-87	-0.20405028972275474
2202	88-89	-0.1385120797584669
2202	90-91	0.08957195613305302
2202	92-93	0.4080665650805848
2202	94-95	0.6667549284158483
2202	96-97	0.891083580877801
2202	98-99	0.8672371632711808
2202	100-101	0.9632954319291755
2203	1	0.3503247778958354
2203	2	0.3585510163361647
2203	3	0.3840111827335946
2203	4	0.3664044607249082
2203	5	0.3999782039152038
2203	6	0.42590983858897147
2203	7	0.45108694848860864
2203	8	0.4389385310809715
2203	9	0.4704903504674718
2203	10-11	0.4616922296378192
2203	12-13	0.5118682093041045
2203	14-15	0.49338693684962465
2203	16-17	0.602657609319543
2203	18-19	0.6076811388852406
2203	20-21	0.6205406761440031
2203	22-23	0.6295065092173289
2203	24-25	0.6427398231285153
2203	26-27	0.5741553456617652
2203	28-29	0.6078411048239616
2203	30-31	0.5605080600337118
2203	32-33	0.6146686834187349
2203	34-35	0.6303885577440198
2203	36-37	0.6080623928084705
2203	38-39	0.626934527347764
2203	40-41	0.5631500045998621
2203	42-43	0.5892670938391689
2203	44-45	0.5274056964900282
2203	46-47	0.40421606085538997
